idDBLP,title,authors,venue,year,Row_ID,duplicate
journals/vldb/ManegoldBK00,optimizing database architecture for the new bottleneck: memory access,"s manegold, p boncz, m kersten",vldb j.,2000,2481,-1
journals/vldb/JagadishKNS00,one-dimensional and multi-dimensional substring selectivity estimation,"h jagadish, o kapitskaia, r ng, d srivastava",vldb j.,2000,2482,-1
journals/vldb/ClaussenKKW00,exploiting early sorting and early partitioning for decisionsupport query processing,"j clau§en, a kemper, d kossmann, c wiesner",vldb j.,2000,2483,-1
journals/vldb/Atkinson00,guest editorial,,,2000,2484,-1
journals/vldb/FuCCM00,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"a fu, p chan, y cheung, y moon",vldb j.,2000,2485,-1
journals/vldb/MirbelPSTV00,checking the temporal integrity of interactive multimedia documents,"i mirbel, b pernici, t sellis, s tserkezoglou, m vazirgiannis",vldb j.,2000,2486,-1
journals/vldb/TanGO00,progressive evaluation of nested aggregate queries,"k tan, c goh, b ooi",vldb j.,2000,2487,-1
journals/vldb/RamanRH00,online dynamic reordering,"v raman, b raman, j hellerstein",vldb j.,2000,2488,-1
journals/vldb/LaurentLSV01,monotonic complements for independent data warehouses,"d laurent, j lechtenbšrger, n spyratos, g vossen",vldb j.,2001,2489,-1
journals/vldb/ShanmugasundaramSBCLPR01,efficiently publishing relational data as xml documents,"j shanmugasundaram, e shekita, r barr, m carey, b lindsay, h pirahesh, b reinwald",vldb j.,2001,2490,-1
journals/vldb/RahmB01,a survey of approaches to automatic schema matching,"e rahm, p bernstein",vldb j.,2001,2491,-1
journals/vldb/TurkerG01,semantic integrity support in sql: 1999 and commercial (object-)relational database management systems,"c tÿrker, m gertz",vldb j.,2001,2492,-1
journals/vldb/AbbadiSW01,guest editorial,,,2001,2493,-1
journals/vldb/PucheralBVB01,picodbms: scaling down database techniques for the smartcard,"p pucheral, l bouganim, p valduriez, c bobineau",vldb j.,2001,2494,-1
journals/vldb/ChangG01,approximate query mapping: accounting for translation closeness,"k chang, h garcia-molina",vldb j.,2001,2495,-1
journals/vldb/ChakrabartiGRS01,approximate query processing using wavelets,"k chakrabarti, m garofalakis, r rastogi, k shim",vldb j.,2001,2496,-1
journals/vldb/MecellaP01,designing wrapper components for e-services in integrating heterogeneous systems,"m mecella, b pernici",vldb j.,2001,2497,-1
journals/vldb/BonifatiCP01,active rules for xml: a new paradigm for e-services,"a bonifati, s ceri, s paraboschi",vldb j.,2001,2498,-1
journals/vldb/PottingerH01,minicon: a scalable algorithm for answering queries using views,"r pottinger, a halevy",vldb j.,2001,2499,-1
journals/vldb/Sarawagi01,user-cognizant multidimensional analysis,s sarawagi,vldb j.,2001,2500,-1
journals/vldb/CasatiSG01,e-services - guest editorial,,,2001,2501,-1
journals/vldb/EyalM01,integrating and customizing heterogeneous e-commerce applications,"a eyal, t milo",vldb j.,2001,2502,-1
journals/vldb/SuHHHLWLPLL01,an internet-based negotiation server for e-commerce,"s su, c huang, j hammer, y huang, h li, l wang, y liu, c pluempitiwiriyawej, m lee, h lam",vldb j.,2001,2503,-1
journals/vldb/DattaDVRN01,an architecture to support scalable online personalization on the web,"a datta, k dutta, d vandermeer, k ramamritham, s navathe",vldb j.,2001,2504,-1
journals/vldb/TsatalosSI96,the gmap: a versatile tool for physical data independence,"o tsatalos, m solomon, y ioannidis",vldb j.,1996,2505,-1
journals/vldb/PoulovassilisS96,algebraic query optimisation for database programming languages,"a poulovassilis, c small",vldb j.,1996,2506,-1
journals/vldb/OoiHLT96,index nesting - an efficient approach to indexing in object-oriented databases,"b ooi, j han, h lu, k tan",vldb j.,1996,2507,-1
journals/vldb/ShyyASL96,the design and implementation of k: a high-level knowledge-base programming language of osam*.kbms,"y shyy, j arroyo, s su, h lam",vldb j.,1996,2508,-1
journals/vldb/RamamrithamC96,a taxonomy of correctness criteria in database applications,"k ramamritham, p chrysanthis",vldb j.,1996,2509,-1
journals/vldb/KellerB96,a predicate-based caching scheme for client-server database architectures,"a keller, j basu",vldb j.,1996,2510,-1
journals/vldb/FangGM96,an experimental system for object-based sharing in federated databases,"d fang, s ghandeharizadeh",vldb j.,1996,2511,-1
journals/vldb/AmielBDS96,type-safe relaxing of schema consistency rules for flexible modeling in oodbms,"e amiel, m bellosta, e dujardin, e simon",vldb j.,1996,2512,-1
journals/vldb/BeckerGOSW96,an asymptotically optimal multiversion b-tree,"b becker, s gschwind, t ohler, b seeger, p widmayer",vldb j.,1996,2513,-1
journals/vldb/MylopoulosCPST96,building knowledge base management systems,"j mylopoulos, v chaudhri, d plexousakis, a shrufi, t topaloglou",vldb j.,1996,2514,-1
journals/vldb/EvangelidisS97,"the hb-pi-tree: a multi-attribute index supporting concurrency, recovery and node consolidation","g evangelidis, d lomet, b salzberg",vldb j.,1997,2515,-1
journals/vldb/MehtaD97,data placement in shared-nothing parallel database systems,"m mehta, d dewitt",vldb j.,1997,2516,-1
journals/vldb/HarderR96,access path support for referential integrity in sql2,"t hšrder, j reinert",vldb j.,1996,2517,-1
journals/vldb/DeyBS96,a complete temporal relational algebra,"d dey, t barron, v storey",vldb j.,1996,2518,-1
journals/vldb/KashyapS96,semantic and schematic similarities between database objects: a context-based approach,"v kashyap, a sheth",vldb j.,1996,2519,-1
journals/vldb/AntoshenkovZ96,query processing and optimization in oracle rdb,"g antoshenkov, m ziauddin",vldb j.,1996,2520,-1
journals/vldb/AbiteboulB95,the power of languages for the manipulation of complex values,"s abiteboul, c beeri",vldb j.,1995,2521,-1
journals/vldb/AlbanoGO95,fibonacci: a programming language for object databases,"a albano, g ghelli, r orsini",vldb j.,1995,2522,-1
journals/vldb/WhiteD95,quickstore: a high performance mapped object store,"s white, d dewitt",vldb j.,1995,2523,-1
journals/vldb/LandauST95,historical queries along multiple lines of time evolution,"g landau, j schmidt, v tsotras",vldb j.,1995,2524,-1
journals/vldb/OzsuPSILM95,tigukat: a uniform behavioral objectbase management system,"m …zsu, r peters, d szafron, b irani, a lipka, a mu–oz",vldb j.,1995,2525,-1
journals/vldb/BenzakenD95,thžmis: a database programming language handling integrity constraints,"v benzaken, a doucet",vldb j.,1995,2526,-1
journals/vldb/C95b,"title, preface to the special issue on persistent object systems",,,1995,2527,-1
journals/vldb/AtkinsonM95,orthogonally persistent object systems,"m atkinson, r morrison",vldb j.,1995,2528,-1
journals/vldb/StonebrakerALPSSSY96,mariposa: a wide-area distributed database system,"m stonebraker, p aoki, w litwin, a pfeffer, a sah, j sidell, c staelin, a yu",vldb j.,1996,2529,-1
journals/vldb/HarrisR96,join algorithm costs revisited,"e harris, k ramamohanarao",vldb j.,1996,2530,-1
journals/vldb/DeWittNSV96,parallelising oodbms traversals: a performance evaluation,"d dewitt, j naughton, j shafer, s venkataraman",vldb j.,1996,2531,-1
journals/vldb/SivasankaranSTPR96,priority assignment in real-time active databases,"r sivasankaran, j stankovic, d towsley, b purimetla, k ramamritham",vldb j.,1996,2532,-1
journals/vldb/C95c,"title, foreword, vldb journal to be published electronically, index vol. 4",,,1995,2533,-1
journals/vldb/BarbaraI95,sleepers and workaholics: caching strategies in mobile environments,"d barbar‡, t imielinski",vldb j.,1995,2534,-1
journals/vldb/NybergBCGL95,alphasort: a cache-sensitive parallel external sort,"c nyberg, t barclay, z cvetanovic, j gray, d lomet",vldb j.,1995,2535,-1
journals/vldb/SwamiS95,estimating page fetches for index scans with finite lru buffers,"a swami, k schiefer",vldb j.,1995,2536,-1
journals/vldb/CliftonGB95,hyperfile: a data and query model for documents,"c clifton, h garcia-molina, d bloom",vldb j.,1995,2537,-1
journals/vldb/ConstantopoulosJMV95,the software information base: a server for reuse,"p constantopoulos, m jarke, j mylopoulos, y vassiliou",vldb j.,1995,2538,-1
journals/vldb/Guting94,an introduction to spatial database systems,r gÿting,vldb j.,1994,2539,-1
journals/vldb/AgrawalAJL95,ordered shared locks for real-time databases,"d agrawal, a abbadi, r jeffers, l lin",vldb j.,1995,2540,-1
journals/vldb/C94c,"title, foreword, preface to the special issue on spatial database systems, index vol. 3",,,1994,2541,-1
journals/vldb/ChuIT94,a semantic modeling approach for image retrieval by content,"w chu, i ieong, r taira",vldb j.,1994,2542,-1
journals/vldb/PapadiasS94,qualitative representation of spatial knowledge in two-dimensional space,"d papadias, t sellis",vldb j.,1994,2543,-1
journals/vldb/Baumann94,management of multidimensional discrete data,p baumann,vldb j.,1994,2544,-1
journals/vldb/C95a,title,,,1995,2545,-1
journals/vldb/KemperK95,"adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis","a kemper, d kossmann",vldb j.,1995,2546,-1
journals/vldb/TenienteO95,updating knowledge bases while maintaining their consistency,"e teniente, a olivž",vldb j.,1995,2547,-1
journals/vldb/PeckhamMD95,data model for extensible support of explicit relationships in design databases,"j peckham, b mackellar, m doherty",vldb j.,1995,2548,-1
journals/vldb/TempletonHMB95,interviso: dealing with the complexity of federated database access,"m templeton, h henley, e maros, d buer",vldb j.,1995,2549,-1
journals/vldb/GutingS95,realm-based spatial data types: the rose algebra,"r gÿting, m schneider",vldb j.,1995,2550,-1
journals/vldb/C95,"title, announcement",,,1995,2551,-1
journals/vldb/DanYC95,characterization of database access pattern for analytic prediction of buffer hit probability,"a dan, p yu, j chung",vldb j.,1995,2552,-1
journals/vldb/DerrMP94,"the glue-nail deductive database system: design, implementation, and evaluation","m derr, s morishita, g phipps",vldb j.,1994,2553,-1
journals/vldb/RamakrishnanSSS94,the coral deductive system,"r ramakrishnan, d srivastava, s sudarshan, p seshadri",vldb j.,1994,2554,-1
journals/vldb/VaghaniRKSSLH94,the aditi deductive database system,"j vaghani, k ramamohanarao, d kemp, z somogyi, p stuckey, t leask, j harland",vldb j.,1994,2555,-1
journals/vldb/GeorgakopoulosRL94,chronological scheduling of transactions with temporal dependencies,"d georgakopoulos, m rusinkiewicz, w litwin",vldb j.,1994,2556,-1
journals/vldb/WhangKW94,dynamic maintenance of data distribution for selectivity estimation,"k whang, s kim, g wiederhold",vldb j.,1994,2557,-1
journals/vldb/KamelWS94,a pattern-based object calculus,"n kamel, p wu, s su",vldb j.,1994,2558,-1
journals/vldb/Sciore94,versioning and configuration management in an object-oriented data model,e sciore,vldb j.,1994,2560,-1
journals/vldb/LinJF94,the tv-tree: an index structure for high-dimensional data,"k lin, h jagadish, c faloutsos",vldb j.,1994,2561,-1
journals/vldb/LeeW94,efficiently instantiating view-objects from remote relational databases,"b lee, g wiederhold",vldb j.,1994,2562,-1
journals/vldb/C94b,"title, foreword",,,1994,2563,-1
journals/vldb/Barbara-MillaG94,the demarcation protocol: a technique for maintaining constraints in distributed database systems,"d barbar‡, h garcia-molina",vldb j.,1994,2564,-1
journals/vldb/Bertino94,index configuration in object-oriented databases,e bertino,vldb j.,1994,2565,-1
journals/vldb/RamamohanaraoH94,an introduction to deductive database languages and systems,"k ramamohanarao, j harland",vldb j.,1994,2566,-1
journals/vldb/KieslingSSD94,declare and sds: early efforts to commercialize deductive database technology,"w kie§ling, h schmidt, w strau§, g dÿnzinger",vldb j.,1994,2567,-1
journals/vldb/C94a,"title, foreword, special issue editorial",,,1994,2568,-1
conf/vldb/Toivonen96,sampling large databases for association rules,h toivonen,vldb,1996,2569,-1
journals/sigmod/Snodgrass03a,tods reviewers,,,2003,2570,-1
journals/sigmod/Liu03,editor's notes,l liu,sigmod record,2003,2571,-1
conf/vldb/SarawagiS96,reordering query execution in tertiary memory databases,"s sarawagi, m stonebraker",vldb,1996,2572,-1
conf/vldb/BerckenS96,query processing techniques for multiversion access methods,"j bercken, b seeger",vldb,1996,2573,-1
journals/sigmod/Chang03,a graphical query language for mobile information systems,y chang,sigmod record,2003,2574,-1
conf/vldb/CareyHMW96,pesto : an integrated query/browser for object databases,"m carey, l haas, v maganty, j williams",vldb,1996,2575,-1
journals/sigmod/WenLMZ03,a multi-paradigm querying approach for a generic multimedia database management system,"j wen, q li, w ma, h zhang",sigmod record,2003,2576,-1
journals/sigmod/SalgadoE03,report on the 17th brazilian symposium on database systems (sbbd 2002),,,2003,2577,-1
conf/vldb/Suciu96,query decomposition and view maintenance for query languages for unstructured data,d suciu,vldb,1996,2578,-1
journals/sigmod/CampbellEM03,xml schema,"c campbell, a eisenberg, j melton",sigmod record,2003,2579,-1
conf/vldb/LakshmananSS96,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan, f sadri, i subramanian",vldb,1996,2580,-1
journals/sigmod/AilamakiG03,time management for new faculty,"a ailamaki, j gehrke",sigmod record,2003,2581,-1
conf/vldb/LevyRO96,querying heterogeneous information sources using source descriptions,"a levy, a rajaraman, j ordille",vldb,1996,2582,-1
